Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL,Frequent Words,Job Description
Application Consultant (Business Analyst),Tectura Hong Kong Ltd,,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-08-15,78126023,https://hk.jobsdb.com/job/78126023,"['ERP', 'QA', 'TecturaEnsure', 'Business Administration', 'Accounting, Logistics Management', 'Retail, Manufacturing/Production', 'Finance', 'ERP', 'Oracle Enterprise One/JDEdwards', 'SAP', 'Oracle E-Business Suite', 'Sun Accounts', 'HRIS', 'MandarinShould', 'TrainingOpportunity', 'Microsoft', 'productsRegional & Global']","Job Responsibilities:Act as an Application Consultant of ERP in order to deliver excellent consulting services to different clientsParticipating in implementation projects providing consulting services to clients, including training, business requirement analysis, system design, system testing, support and maintenanceDesign and coordinate the integration of our enterprise applications implemented using different technologies and platformsTest and QA developmentsPerform first tier troubleshooting and problem resolvingPerform other consulting and support related duties as assignedAssist in the preparation of service estimates and project plansTo maintain, review and improve the internal standards and systems used within TecturaEnsure timesheets are entered accurately on a timely basisJob Requirements:Holding a degree in any relevant area like Business Administration, Accounting, Logistics Management, Retail, Manufacturing/Production, etc.Having experience on Finance system is an absolute advantageHaving hands-on experience with any ERP system (such as Oracle Enterprise One/JDEdwards, SAP, Oracle E-Business Suite, Sun Accounts, etc.) or HRIS system will be consideredShould be fluent in English (both spoken and written) and good in MandarinShould possess very good communication and presentation skillsHave to be initiative and be able to work independentlyMust learn fast and enjoy working in a fast-paced environmentFresh Graduates are welcomedWe provide:Career Growth5-days workMedical insuranceOn-the-job TrainingOpportunity to work with multiple Microsoft software productsRegional & Global experienceExcellent Company CultureTravel allowance provided (oversea) "
Business Analyst at ACT Solutions Limited (Fresh graduates are welcome),SmartHire by SEEK,,False,Southern District,Information & Communication Technology,,2024-08-14,78049956,https://hk.jobsdb.com/job/78049956,"['Business Analyst', 'UAT', 'Tertiary Education', 'Information Technology', 'MandarinGood', 'Microsoft', 'Microsoft', 'email)The Jobsdb SmartReward Program', 'SmartReward', 'the Jobsdb SmartReward Program - Terms & Conditions#SmartReward', 'SmartHire']","Our client ""ACT Solutions Limited"" is seeking Business Analyst to join their company! What you’ll be doing?  Participate in system implementation and provide consulting services to multi-national customers including business requirement analysis, training and process design, UAT and Go-live support.Collaborate with the key users, developers and technical teams throughout the project implementation to ensure a smooth transition.Who are they looking for? Tertiary Education or above in Information Technology, Computer Science or Business-related disciplinesHands-on Experience in business application implementation Good command in written and spoken English, Cantonese and MandarinGood communication and presentation skillsInitiative and able to work independentlyA good team player.Why you should consider this opportunity:Our client offers an attractive remuneration package with fringe benefits to the right candidate, such as  5 days work week Performance bonusMedical insuranceAttractive compensation package12 days of Annual LeaveOpportunity to pick up Microsoft advanced technologyAble to obtain Microsoft qualified certificationExcellent career development Ready to join us? Apply now to submit your resume with date of availability and expected salary to us!   Refer A Candidate and Earn $2,000 (Click this link to share referral details via email)The Jobsdb SmartReward Program is applicable to this job opening. Applicants who successfully secure this job or refer a successful candidate, will receive the SmartReward as advertised. *By applying to or referring a candidate to this job, you agree to the Jobsdb SmartReward Program - Terms & Conditions#SmartReward #SmartHire"
Senior Business Analyst (SAP FICO) (60k),Manpower Services (Hong Kong) Limited,5,False,"Chai Wan, Eastern District",Information & Communication Technology,,2024-08-15,78118056,https://hk.jobsdb.com/job/78118056,"['Senior Business Analyst', 'Duties:• Resposible for ERP implementation project• Collect', 'Cooperate', 'supportRequirements:• Bachelor Degree', 'Business, Accounting, Information Technology', 'disciplines• Minimum', 'ERP', 'ERP', 'automation & application development & integration', 'bonus• Proficient']","Our client is now looking for Senior Business Analyst (SAP FICO) to join their team.Duties:• Resposible for ERP implementation project• Collect business requirements from various users departments• Cooperate with internal IT team and external vendors for smooth implementation • Ensure seamless system integration• Provide post- implememtataion end-user training, documentation and technical supportRequirements:• Bachelor Degree in Business, Accounting, Information Technology or related disciplines• Minimum of 5 years of full cycle ERP application implementation & support experience, with expertise in FICO module• Other modules knowledge is a bonus • Knowledge in project management, user training & support• Working experience in ERP consultancy, process automation & application development & integration is bonus• Proficient in both spoken and written English and ChineseIf you are interested in this position, please send your CV to allen.poon@manpowergrc.hk for more information."
Business Analyst (Strategy and Insights),The Hong Kong Jockey Club,6,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-08-15,78094058,https://hk.jobsdb.com/job/78094058,"['The DepartmentThe Wagering Products', 'Club', 'Horse Racing (Local and Overseas', 'The Divisional Business Strategy and Planning Department', 'WBSP', 'JobYou', 'Identify', 'WP', 'WBSP', 'WP', 'KPI', 'WP', 'Club', 'CSII', 'Racing, External Affairs', 'Finance', 'Responsible Gambling Policy', 'Club', 'Business, Finance', 'Data Science', 'deadlineA', 'Club', 'ChineseAbility', 'EmploymentThe', 'ApplyPlease', 'Club', 'the Personal Data (Privacy) Ordinance']","The DepartmentThe Wagering Products (WP) Division is responsible for driving the wagering business strategy and results for the Club through the wagering products of Horse Racing (Local and Overseas), Football, Mark 6 Lottery and International Commingling with the aim to drive wagering turnover and revenue growth in a socially responsible manner.The Divisional Business Strategy and Planning Department (WBSP) is responsible for the business planning of divisional and cross-departmental initiatives, and developing & executing strategies/initiatives to optimise business results with primary focus on business analytics, performance tracking, management reporting and initiative oversight.The JobYou will:Identify, develop, design and monitor data quality metrics across WP departments to ensure business data and reporting needs are met for WBSP divisionPerform business analysis to evaluate new divisional development initiatives or ideas which cut across WP departments and PRC entities or ideas that are still at the embryonic stagePrepare business development proposal including costing, revenue forecast, timeline and KPI, based on detailed business and data analysisSocialize the business proposal internally and secure required support / approvalCollaborate and coordinate cross-functional teams within WP and the Club (e.g., CSII, Racing, External Affairs, Finance, IT) during the design and implementation of the business proposalPerform ad-hoc and regular data analyses at divisional levelBuild and generate divisional business insights; creating presentation and visualization of data and reports to managementDrive and organize division-wide training and business eventsEnsure compliance with Responsible Gambling Policy and all stipulated legal requirements pertaining to wagering, thereby protecting the integrity of the Club’s businessesUndertake other duties as assigned by managementAbout YouYou should have:A Bachelor degree or above in Business, Finance, Data Science or other relevant disciplinesA minimum of 3 years’ relevant experience in business strategy & planning leveraging data analytics & visualizationStrong interpersonal and communication skills in working with cross functional teams and stakeholdersAttention to details and deadlineA change mind-set and an aptitude to learn and challenge status quoA self-motivated and collaborative team playerKnowledge of the Club’s horse racing, football and lottery products is an advantageGood business acumen, problem solving and advanced level of analytical abilityStrong presentation and story-telling skills using MS PowerPoint and Excel is a mustCurrent working experience of visualization tools (e.g., Tableau and SQL)Good command of both written and spoken English and ChineseAbility to turn a conceptual idea into a business proposal and subsequent requirements for actionsAbility to influence and negotiate to maximize the business outcomeTerms of EmploymentThe level of appointment will be commensurate with qualifications and experience.How to ApplyPlease send your resume, complete with expected salary and job reference by clicking the Apply Now button.We are an equal opportunity employer. Personal data provided by job applicants will be used strictly in accordance with the Club's notice to employees and prospective employees relating to the Personal Data (Privacy) Ordinance. A copy of which will be provided immediately upon request."
Senior Business Analyst / Business Analyst,PCCW Media Group,5,False,"Kowloon Bay, Kwun Tong District",Accounting,,2024-08-13,78023546,https://hk.jobsdb.com/job/78023546,"['Sales Commission', 'Bonus Schemes', 'Group Finance Team', 'Group', 'Accounting / Business Administration', 'Media / Entertainment']","Your New Role:Develop and monitor Sales Commission and Bonus Schemes, which aim at promoting revenue and efficiency of the companyWork with IT Team to establish the commission and bonus computation modelMaintain full set of accounts for a subsidiary company and prepare monthly consolidated accounts Assist in ad hoc financial analysis & business projects, such as profitability analysis, investment appraisal and budgeting as assignedWork closely with Group Finance Team to review and monitor business unit’s revenues and expenditures to ensure consistency with Group’s goals and objectivesCoordinate & liaise with internal and external auditor on audit and tax issues What makes you succeed: Degree holder in Accounting / Business Administration or related disciplines. Qualified accountant is preferableAt least 5 years of relevant experience, preferably in Media / Entertainment field Prior experience in PRC tax is preferredPrior experience in handing Oracle accounting is an advantageAble to work independent, self motivatedGood interpersonal & communication skills Proficiency in PC applications, especially spreadsheets and presentation toolsGood command in both written and spoken English and Chinese. Proficient in Putonghua is an advantageImmediate available is highly preferredCandidate with less experience will be considered for Business Analyst  Want to be one of us?We offer attractive & competitive salary and benefits, an exciting work environment and excellent career development opportunities. If you have the desire for an exciting and rewarding career, please click Apply or send your resume to career-media@pccw.com, stating your present and expected salary. For more information on other job opportunities of PCCW, please visit our website at http://www.pccw.com/Careers/Job+Opportunities+%26+Application/Current+Opportunities?language=en_USPCCW is an equal opportunity employer and welcomes applications from all qualified candidates. Information provided will be treated in strict confidence and will only be used for recruitment-related purposes. Personal data provided by job applicants will be used strictly in accordance with the employer’s privacy statement (www.pccw.com/privacy-statement/index.page), a copy of which will be provided immediately upon request."
Accenture Song - Digital Business Analyst,Accenture Company Limited,4,False,Hong Kong Island,Consulting & Strategy,,2024-08-15,78097567,https://hk.jobsdb.com/job/78097567,"['Strategy and Consulting', 'Interactive, Technology and Operations', 'Advanced Technology and Intelligent Operations', 'Partner of Choice', 'Accenture', 'Identify', 'Information Management', 'Business Analyst', 'Digital Data Analytics', 'Google, Tealium', 'Digital Transformation', 'Digital Marketing', 'Digital Channels']","About Accenture：Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 506,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities.The company has been operating in Greater China for over 30 years. Today, it has more than 17,000 people servicing clients across the region with offices in the cities including Beijing, Shanghai, Dalian, Chengdu, Guangzhou, Shenzhen, Hong Kong and Taipei. As a trusted Partner of Choice for digital transformation, Accenture is bringing more innovation to the business and technology ecosystems and helping Chinese enterprises and the government to embrace digitization and enhance global competitiveness to succeed in the new era.For more information about Accenture, please visit its corporate homepage www.accenture.com and its Greater China homepage www.accenture.cn . About Accenture Song：As one of the key services under Accenture, Accenture Song is in the business of Experience. We connect deep human and business insights with the possibilities of technology to define and deliver new realities. We're committed to helping clients design, build, communicate and run Experiences that make peoples' lives better, more productive and more meaningful. Visit http://www.accenturesong.com to find out more about us. Key ResponsibilitiesWork in conjunction with different parties to conceptualize and propose solution approaches Drive and challenge business units on their assumptions of how they will successfully execute the business plans Elicit requirements using interviews, document analysis, requirements workshops, surveys, business process descriptions, use cases, scenarios, and task and workflow analysis for major and minor projects Plan and implement analytics to projects for different clients with tasks including but not limited to data tracking, tag management, data visualization, reporting & analysis and developing insights & recommendation Transform data to insights for business development, strategies or optimization approaches Create high level and detailed level requirements specifications for major and minor projects Generate business requirements and use cases which documents business needs, rules and details Identify and document constraints, assumptions and risks associated with business requirements Document gaps in projects whilst providing potential solutions Prepare business case Maintain timely communications to business stakeholders throughout the project life cycle to ensure common understanding of the requirements and the impact to the business area  Experience, Attributes and Qualifications:Degree in Information Management, Computer Science, Information Technology, Business or related area 5+ years of relevant experience in Business Analyst and/or Digital Data Analytics role, preferably in a consulting environmentMinimum of 2 years of experience using, implementing, and / or customizing digital analytics and tag management solutions (e.g., Adobe, Google, Tealium, etc.)Agile experience and digital experience preferred (e.g. Digital Transformation, eCommerce, Digital Marketing, O2O Digital Channels, etc.) Understanding of design thinking Experienced in executing implementation digital projects Strong background in digital business analysis and/or system analysis Strong analytical mind with excellent relationship management Excellent verbal and written communication skills and the ability to interact professionally with diverse group of stakeholders Fluent Cantonese, English and Mandarin is a must Able to legally work in Hong Kong "
"Business Analyst Trainee  (5-day work, 15-20K) (IANG/Fresh Graduate Welcomed)",Fran & Wen Profit,,True,"Kwun Tong, Kwun Tong District",Banking & Financial Services,,2024-08-14,78052575,https://hk.jobsdb.com/job/78052575,"['CFP', 'CFA', 'RFP)Incentive Trips & Overseas ConferencesExcellent', 'Independent']","A well leading financial institution in Hong Kong, we are looking for a pro-active and self-motivated professional to fill the following vacancy:We offer: 5-days work and attractive remuneration package (15K above with attractive bonuses)Professional training programme including mentorship support and leadership workhouseMedical scheme & study allowanceSponsorship for professional qualifications (CFP, CFA, RFP)Incentive Trips & Overseas ConferencesExcellent career path and fast-track advancement opportunitiesResponsibilities: Provide comprehensive financial and investment advice to clientsIdentify and recommend the high profitable segments Monitor and review investment portfoliosMaintain a high quality standard relationship with our existing clientsRequirements:Hong Kong citizens or work permit holder is a mustUniversity graduate in any discipline (preferably in finance discipline)Fresh graduate and IANG also will be consideredCandidates with oversea study or work experience is welcomedSelf-motivated, Independent, excellent presentation skills with ability to work effectively under pressureOutgoing and willing to work in a team-oriented atmospherePersonal data collected will be used for recruitment purpose only. Interview will be arranged by the employer for suitable candidates."
"Technical Business Analyst, a Leading Insurance Company",Pinpoint Asia,4,False,"Admiralty, Central and Western District",Information & Communication Technology,"$40,000 - $60,000 per month",2024-08-15,78118881,https://hk.jobsdb.com/job/78118881,"['DevOps', 'Mobile', 'Business Administration', 'API']","This opportunity pertains to a leading firm focused on providing technological solutions. The company is involved in various aspects of the technology industry, including current and emerging digital solutions. They are proficient in the Agile development approach and deeply appreciate the latest technologies and practices, such as DevOps, Cloud, Microservice, and Mobile development.Responsibilities:Gather, analyse, and document business requirements.Collaborate with end users to ensure that the developed systems meet their requirements.Prepare documentation, including test plans, business requirement metrics, test cases, daily status reports, and UAT completion certificates.Identify potential areas for process improvement and contribute to the enhancement of UAT methodologies and approaches.Develop training materials and conduct user training sessions for system implementation.Requirements:Bachelor's degree in Business Administration, Computer Science, or a related field.Minimum of 4 years of relevant working experience.Strong analytical, problem-solving, planning, and implementation skills.Excellent communication skills, with the ability to effectively collaborate with both technical and non-technical stakeholders.Strong organizational and time management skills, with the ability to manage multiple priorities and meet deadlines.Proactive and self-motivated, with a passion for continuous improvement.Understanding of digital technologies, such as web, mobile, and API-based applications.Fluency in English communication.If this outstanding opportunity sounds like your next career move, please submit your resume in Word format via the Quick Apply Button."
"Business Analyst/Project Manager (Investment Bank, Perm, 55K)",Recruit Logic Limited,5,False,"Quarry Bay, Eastern District",Information & Communication Technology,"$50,000 - $55,000 per month",2024-08-13,78027176,https://hk.jobsdb.com/job/78027176,['Securities Brokerage or Asset'],"Responsibilities:Work closely with stakeholders to understand their business needs and requirementsAnalyse business processes and data, and liaise across different teams to agree and document optimal designCreate and maintain documentation for detailed business requirements, functional specifications, and project plansEnsure that developments undertaken (either in-house or vendor) follow standards and practicesProactively communicate with other team members to identify opportunities to improve our systems and processesCo-ordinate and manage ad-hoc tasks. Requirements:Strong willingness to learn and develop new skills independently.Prior experience with Securities Brokerage or Asset management IT department will be advantageous.Positive attitude and the ability to work effectively in a team and independently.A ""never give up"" attitude and a willingness to persist through challenges.Strong problem-solving skills and the ability to think creatively.At least 5 years of relevant work experience in Security firms/Banks.Good interpersonal, communication and organization skills.Self-motivated and able to work independently.Strong verbal communication skills – English and Mandarin essentialStrong written communication skills – English essential"
Junior Business Analyst,Cityline (Hong Kong) Limited,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-08-15,78092176,https://hk.jobsdb.com/job/78092176,"['JOB SCOPE & RESPONSIBILITIES:Work closely', 'QUALIFICATIONS & EXPERIENCE', 'Computer Science', 'SQL', 'Personal Information Collection Statement', 'the Lark International Group Limited']","JOB SCOPE & RESPONSIBILITIES:Work closely with both project team, IT team & clients;Work independently to gather, validate, analyze business requirements from clients;Provide the development teams with understanding of the requirements and expected behaviors, acting as the first point-of-contact for clarification;Work with the development teams to create the documents in the form of user stories, process flow diagram, business requirements spec, and functional requirement spec etc;Provide UAT support, system testing, design and write test plans, test cases based on user / product requirements;Assist Project Manager in project management and providing consultancy to client;Prepare training materials / user guides & manuals with video clips.QUALIFICATIONS & EXPERIENCE:Higher Diploma or above in Computer Science, IT or relevant disciplines;1 year of relevant experience on Business Analyst;Knowledge in JIRA and SQL are advantages;Strong capability to work with different levels of stakeholders and multiple vendors independently;Strong sense of responsibility with good analytical and problem solving skills;Determine to deliver and commit to deliverable and meeting deadline;Competence in areas such as Internet, e-commerce, security and n-tier application;Good oral and written communication skills in both English and Cantonese;Open to travel;  andA self-starter with a ‘can-do’ attitude; We offer attractive remuneration based on experience and potential, 5-day work, and the opportunity to grow with an exciting company. Please apply with full resume, contact details and expected salary.Personal data will be collected for recruitment purposes and a copy of our Personal Information Collection Statement will be provided upon your request. We may transfer your personal data to other associated companies within the Lark International Group Limited which have other suitable vacancies.  "
