Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL,Frequent Words,Job Description
Business Analyst - Global MNC - Salesforce Project,TEKsystems,5,False,"Central, Central and Western District",Information & Communication Technology,"$40,000 - $50,000 per month",2024-08-26,78371900,https://hk.jobsdb.com/job/78371900,"['MNC', 'UAT', 'disciplines5']","Our client is a global MNC with various business segments across industries in Asia. They are working on an region wide Salesforce Project which works closely with both business and development team. The candidate will be responsible for business partnering with various departments in carrying out key enhancements,  upgrades to the system and focusing on technical aspects. Driving business change and working to meet with various internal teams to achieve business goals  Job Responsibilities:   Participate technically in a Salesforce projectGet user requirements and implement in application systems from the development of the business process models to the final testing, delivery and training. Independently draft and write user stories Prepare IT documentation such as system design documents, UAT test scripts, functional requirement documents and user manual.Ensure the integrity of data across computer systems and reconcile data between systems where required;  Requirements:Developer/technical background or Degree in IT, Computer Science, Accounting or related disciplines5+  years of Salesforce knowledge - Service Cloud definitely is an advantage.Ability to communicate clearly with various business users on project tasks and status Good command of both written and spoken Chinese. "
IT Business Analyst,"Uni-China (Group) Co., Limited",3,False,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-08-27,78410840,https://hk.jobsdb.com/job/78410840,"['Uni-China (Business) Management Ltd.', 'Group', 'Group', 'Group', 'Group', 'Agile Project Management', 'Human Resources Department']","Uni-China (Business) Management Ltd. (“the Group”) and its subsidiaries have rooted in Hong Kong for approximately 30 years, being responsible for the operation and management of diverse businesses and adept at creating and maximizing values to the business itself and the society via revitalization projects. The Group is a conglomerate with around 20 brands, covering diversified business areas which ranges from fresh food, revitalization of fresh markets, supermarket, food and beverage, project management, innovative technology and CRM solutions, integrated marketing to intelligent storage service with automated robotics technology. Currently, the Group has approximately 1,000 stores locating in Hong Kong with nearly 5,000 employees. With a tailor-made management system, the Group has maintained a leading position in the industry.  Responsibilities:Provide project management services for all kinds of IT projects, with more focus on application system implementation projects and system development projects.Steer and execute projects throughout the project life cycle (initiation, development, implementation).Involve and coordinate with relevant parties to ensure smooth delivery of project deliverables.Assist supervisor to plan, schedule and coordinate with respective parties on defining project scope, requirements and timeline.Assist supervisor to prepare and update project documentation.Assist supervisor to monitor risks and timeline for multiple projects.Responsible for project deliverables and quality assurance.Ability to multitask and manage multiple projects efficiently. Requirements:Bachelor degree or above in Computer Science or IT related disciplinesMin. 2 years of IT experienceExperience in Agile Project Management is preferableFamiliar with system development life cycleExperience in retail industry is a plus Job Offer:5-day work weekCompetitive Salary Package13 months' Guaranteed SalaryGroup Medical SchemeBirthday LeaveEnergetic & Dynamic Culture Interested parties, please send your detailed resume, Availability, PRESENT and EXPECTED SALARY to Human Resources Department by clicking “Apply Now”.We are an equal opportunity employer. Applications from all qualified candidates are welcome."
Business Planning Analyst at YesStyle.com Limited,SmartHire by SEEK,,True,"Kwai Hing, Kwai Tsing District",Marketing & Communications,,2024-08-27,77739503,https://hk.jobsdb.com/job/77739503,"['Limited', 'a\xa0Business Planning Analyst', 'International Cultural & Friendly Working EnvironmentPerformance Bonus\xa0\xa0Medical InsuranceDental InsuranceStaff Purchase', 'Examination LeaveManagerial Stock Options', 'Candidate', 'email)The Jobsdb SmartReward Program', 'SmartReward', 'the Jobsdb SmartReward Program - Terms & Conditions#SmartReward']","Our client “YesStyle.com Limited” is seeking a Business Planning Analyst to join their company!  What you’ll be doing? Conduct research on e-commerce trends, Asian beauty brands and competitors analysisResponsible for analytical report on Asian beauty sales performance and Asian beauty marketPerform brand performance review, brand studies for business growthProvide data-driven insights and recommendations through collecting, analyzing, and interpreting large datasetsAssist ad hoc duties as assigned  Who are they looking for? University graduate in business related disciplineExperience in E-commerce, beauty or retail industry will be an advantageFresh graduate with relevant intern experience is also welcomeDetail-oriented with good interpersonal skillsStrong curiosity and a genuine passion for continuous learningProven experience in brand management, international marketing, or business development in beauty or cosmetics industry is a bonus  Why you should consider this opportunity:Our client offers an attractive remuneration package with fringe benefits to the right candidate, such as 5 days work week12 - 20 days of annual leaveDynamic, International Cultural & Friendly Working EnvironmentPerformance Bonus  Medical InsuranceDental InsuranceStaff Purchase Discount ProgramTraining ProgramsTeam Member's Wellness ProgramFull Pay Sick LeaveBirthday Leave, Examination LeaveManagerial Stock Options  Ready to join this role? Apply now to submit your resume with date of availability and expected salary to us!  All information received will be kept in strict confidence and will be treated only for employment-related purposes. Refer A Candidate and Earn $2,000 (Click this link to share referral details via email)The Jobsdb SmartReward Program is applicable to this job opening. Applicants who successfully secure this job or refer a successful candidate, will receive the SmartReward as advertised. *By applying to or referring a candidate to this job, you agree to the Jobsdb SmartReward Program - Terms & Conditions#SmartReward #SmartHire "
"Business Analyst, Group Technology Product [AGV & Robotics Arm]",Hong Kong Aircraft Engineering Co Ltd,1,False,"Airport Area, Islands District",Information & Communication Technology,,2024-08-27,78400812,https://hk.jobsdb.com/job/78400812,"['Group Technology Product', 'the Group Technology Product Owner-AGV & Robotic Arm', 'Group', 'Develop', 'Prepare', 'Prepare UAT', 'Perform User Acceptance Testing', 'Agile', 'Technology or Change Management', 'Microsoft Office', 'Suite Operational', 'MRO']","Job description:HAECO leads in a broad range of aviation products and services that enable our customers to build and operate their aircraft, engines and components safely and efficiently and, in doing so, we seek to deliver sustainable value to all our stakeholders.We're looking for passionate and motivated individuals to join us in keeping Hong Kong and the world flying. Whether you're a fresh talent looking to start a career in aviation, an experienced engineer or a professional looking to explore a new career path, you'll find a range of rewarding opportunities throughout our different business areas. Join us today - and discover just how far you can take your career.   Position Description The Business Analyst, Group Technology Product will join the Group Technology Product Delivery team to analyze the business requirements for the company's latest technology products and solutions. He / She will work closely with the Group Technology Product Owner-AGV & Robotic Arm, Scrum Master, business subject matter experts across the HAECO entities and the Technology Product Delivery team to ensure smooth technology product delivery and gain exposure to the latest technologies in the Group's technology transformation journey.   What You'll Do  Be customer-centric, actively listen and analyze user stories requirements to prepare detailed product functional backlogs Lead and develop customer mapping, user cases and other functional specifications Adopt Agile methodology working with - Group Technology Initiative, Product Owner-AGV & Robotic Arm, business SMEs, internal teams and vendors to ensure smooth delivery of the technology product Develop in-depth understanding of business process, platform capabilities, and technical requirements within the business Lead, liaise and negotiate with end users of the HAECO group to align on the requirements, delivery schedule and resource commitment Prepare and document business functional/non-functional requirements Prepare UAT test plan based on the user stories Perform User Acceptance Testing, identify and report defects, and follow up with the team on resolution    What You'll Need 1. Functional and other Relevant Experience  Hands-on experience in functional/non-functional requirements consolidation. Experience in writing user stories and testing plans Strong business analysis experience with relevant technical background Familiar with technology product development life cycle, change management, project management activities, Agile methodology and feature-driven development Able to work in a fast-paced environment with tight deadlines A dynamic, adaptive and quick learner with a successful track record in working on cross-functional and cross-team projects. Excellent interpersonal, communication, analytical and creative problem-solving skills. Eager to propose fresh ideas and able to deliver a pragmatic and solution-driven approach Proficient written and spoken communication skills in English with the ability to present ideas in a professional and organized manner Experience in business processes reengineering or solution design will be a plus  2. Qualifications and other Relevant Knowledge  University degree holder  At least 3 years of hands-on experience in project coordination duties with proven record in project management in Technology or Change Management department Proficiency in English, Cantonese and Mandarin will be an advantage Proficiency in Microsoft Office Suite Operational experiences from airframe services of MRO industry will be a plus     Build your career with us to deliver sustainable value to the community and stakeholders.Candidates not contacted 4-6 weeks after submission of applications and/or interviews may consider their application unsuccessful.All information provided by candidates will be treated in strict confidence and will be used for employment purpose only."
Business Analyst,Checkpoint Systems Limited,,False,"Lai Chi Kok, Sham Shui Po District",Consulting & Strategy,,2024-08-27,78401400,https://hk.jobsdb.com/job/78401400,"['Pre & Post Sales Analyst', 'Computer Science / Information Systems / Supply', 'Database Programming / Big Data', 'Power BI', 'group medical & life insurance']","Responsibilities:Work with business partners to make data accessible among the Teams.Consolidate required data / information for preparing regular management reports.Monitor management reports on business performance tracking.Prepare proposal of best solutions follow by business goals / targets.Enhance database accuracy and ensure analysis approach meet business / industrial environment.Explore / update data pattern and raise up corrective requisitions.Liaise with business partners to provide Pre & Post Sales Analyst support where technical knowledge is required.Identify and implement the data requirements for various products and production strategy.  Requirements:University graduated in Computer Science / Information Systems / Supply Chain.2+ yrs relevant experience with data analysis.Database Programming / Big Data experience with Power BI will be an advantage.Skillful in different visualize charts and reports.Detail-minded, strong analytical and problem-solving skill.Good command of spoken & written English & Chinese (Cantonese, Mandarin). We offer 5-day work and group medical & life insurance. Interested parties please submit the full resume with expected salary and available date via JobsDB. Information collected will be used for recruitment purpose only."
Business Analyst,Soleil Jobs Company,,False,"Ngau Tau Kok, Kwun Tong District",Banking & Financial Services,,2024-08-28,78427840,https://hk.jobsdb.com/job/78427840,"['TransferAssets ManagementMaintain', 'EnglishOutgoing']","Responsibilities:Fund forecast and analysisAnalyze our client needs and contribute to innovative solutions and conceptsProvide comprehensive financial and investment advice to clientsIdentify and recommend the high profitable segments Monitor and review investment portfoliosFund TransferAssets ManagementMaintain and develop trusted, long-term relationship with key client contacts and executives.Requirements:Hong Kong citizens or work permit holder is a mustUniversity graduate in any discipline (preferably in finance discipline) or higher diplomaCandidates with oversea study or work experience are welcomeSelf-motivate, independent, excellent presentation skills with the ability to work effectively under pressureFluent spoken and written in Chinese and EnglishOutgoing and willing to work in a team-oriented atmosphere"
Project Executive / Business Analyst l Fresh GRAD are Welcome!,Osmium Consulting Group Limited,,False,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-08-27,78401362,https://hk.jobsdb.com/job/78401362,"['Business Administration', 'Computer Science, Information Technology', 'CantoneseBasic']","Responsibilities : Collaboratively with key stakeholders to understand business needs, provide analytics solutions and support their decision-making processDesign, develop, and implement solutions to enhance business processesTroubleshoot and resolve issues related to implementationsProject administration and coordinationPerform predictive or forecast analysis for strategic planningManage and organize daily schedules, business appointments, and meetingsCoordinate with both internal and external parties on daily business operationsRequirements : Degree in Business Administration, Computer Science, Information Technology, or related disciplinesStrong communication and organizational skillsGood analytical and troubleshooting skillsExcellent command of written and spoken English, Chinese and CantoneseBasic understanding of project management methodologies"
Digital Business Analyst / Junior Product Manager,Venturenix Limited,3,False,Hong Kong Island,Information & Communication Technology,"$30,000 - $40,000 per month",2024-08-27,78374028,https://hk.jobsdb.com/job/78374028,"['Digital Business Analyst / Junior Product', 'UI/UX', 'UI/UX', 'Business Administration', 'Jira, Confluence', 'ClickUp', 'Trello', 'Google Analytics', 'MarTech']","As a Digital Business Analyst / Junior Product Manager,  you will play a pivotal role in driving the digital transformation initiatives for this well-established trade media group. Your primary focus will be to bridge the gap between business needs and technological solutions, particularly for flagship digital platform. Responsibilities:Collaborate with stakeholders to understand business needs, rationale, and value for digital projects. Contribute to the planning, design, execution, and evaluation of assigned projects and campaigns.Conduct market research and competitor analysis on digital journeys, providing data-driven recommendations for UI/UX improvements and overall digital strategy.Serve as an individual feature owner and independent contributor in the product development team, working across internal and cross-functional business units for digital projects.Gather and document requirements, create process maps, user journeys, and user stories for development, while collaborating with analytics teams for application activity tracking.Partner with UI/UX teams to define wireframes and prototypes, reviewing and finalizing user journeys in consultation with relevant stakeholders.Actively participate in the product development process, contributing to overall feature delivery and ensuring alignment with business objectives.Develop and execute test cases (functional, non-functional, and UI) based on user stories, identify test data, and document evidence to ensure product quality.Analyze the effectiveness of digital journeys by reviewing usage metrics, drop-off rates, and other analytical data to optimize user experiences and product performance.Manage end-user support, including handling inquiries about digital product functionality, updating training materials, and conducting training sessions for end-users, stakeholders, and internal teams to ensure smooth product adoption and handover.Handle any other product-related tasks assigned by the product owner.   Requirements:Bachelor's degree in Business Administration, Computer Science, Engineering, or a related field.Minimum 3 years of experience in business analysis and digital transformation.Proficient in using product management tools (Jira, Confluence, ClickUp, Trello, Asana, or similar).Tech-savvy with a quick learning ability and adaptability to changes.Experience in monitoring, collecting, and analyzing data from Google Analytics or similar platforms is preferred.Independent and fast-paced worker, with strong interpersonal and problem-solving skills.Ability to work under pressure, interact with clients and business stakeholders, and advocate for platform usage.Experience in eCommerce, MarTech, or SaaS services (mobile app or digital web platforms) is an advantage.Strong business acumen, optimistic attitude, and a willingness to engage in constant learning.Fluency in English, Putonghua, and Cantonese."
Business Analyst,Ricacorp Properties Limited,1,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-08-27,78396148,https://hk.jobsdb.com/job/78396148,[],"ResponsibilitiesEngage with company executives to understand business values and issues;Identify and prioritise system and solution requirements by communicating with all stakeholders and analysing data available;Formulate and define system scope and objectives using knowledge of information technology and industry knowledge/requirements;Push data-driven changes to our systems and processes to create value and improve efficiency;Document users requirements, functional specifications and system design specifications;Prepare test plans and test cases, coordinate and conduct UAT;Requirements:Strong interest and passion in technology;1-3 years of working experience as a Business Analyst or related discipline;Hands on experience in collecting both functional and nonfunctional requirements from users of different working levels;Solid understanding of Scrum and Agile methodology;Familiar with system development cycle, change management, and project management;PBA/PMP/PRINCE2 certification is a plus;"
Senior Business Analyst,HKT,3,False,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-08-27,78409266,https://hk.jobsdb.com/job/78409266,"['roleBachelor', 'Business Administration', 'Finance', 'Business Analyst', 'Microsoft', 'PCCW/HKT Corporate Functions']","We are seeking a highly skilled and detail-oriented team player to join our team. The primary responsibility of this role is to review and assess business cases, evaluate the feasibility of marketing proposals, conduct post-program launch tracking, and evaluate program effectiveness. Additionally, the person will be responsible for reviewing product margins and assessing their financial return, assigning sales targets in line with the annual operation plan, and reviewing commission efficiency to drive sales performance.Your new roleReview and assess business cases to determine their viability and potential impact on the organization with the support of thorough analysis and researchConduct post-program launch tracking to monitor the success and effectiveness of implemented initiativesReview product margin and assess their financial return to ensure profitabilityAssign sales targets in alignment with the Annual Operation Plan (AOP) to drive revenue growthEvaluate commission efficiency to determine its impact on sales performance and give recommendations to improve the commission scheme efficiency and effectivenessTo succeed this roleBachelor degree holder in Business Administration, Finance, or equivalentAt least 3 years’ experience as Business Analyst or similar role in telecommunication or media industry preferredExcellent analytical skills with the ability to interpret complex data sets and make strategic recommendations based on findingsExcellent problem-solving abilities with a keen attention to detailsStrong communication skills with the ability to effectively collaborate across departments and present complex information in a clear mannerAbility to work independently while also being a team player who can thrive in a fast-paced environmentProficiency in relevant software applications such as Microsoft Excel or other financial analysis tools If you have the desire for an exciting and rewarding career, please apply by sending your resume immediately, quoting your present and expected salary by clicking ""Apply Now"" or email to career-finance@pccw.comFor more information on other job opportunities of PCCW/HKT Corporate Functions, please visit our website. (http://www.hkt.com/about-hkt/careers/job-opportunities)"
